client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation
6697221,12.0,151.0,28.5,F,2.0,24869.36,3.0,6.0,control
3813623,14.0,169.0,31.5,F,4.0,122693.36,3.0,6.0,control
1978167,15.0,191.0,51.5,F,2.0,124991.06,1.0,4.0,control
3305322,4.0,58.0,57.0,F,2.0,115998.6,3.0,6.0,control
9117250,6.0,82.0,24.0,U,2.0,64362.39,1.0,5.0,control
1357384,21.0,254.0,41.0,F,2.0,37396.7,2.0,5.0,control
769765,18.0,220.0,27.0,F,2.0,53402.89,2.0,5.0,control
8537217,17.0,205.0,21.5,F,2.0,27691.64,0.0,4.0,control
4251068,6.0,81.0,56.5,U,2.0,446659.24,2.0,5.0,control
782399,8.0,99.0,63.0,U,2.0,48875.67,0.0,3.0,control
699117,5.0,71.0,44.5,U,2.0,27831.84,2.0,6.0,control
4890753,5.0,60.0,34.5,U,2.0,26866.36,3.0,6.0,control
4807789,5.0,71.0,31.5,U,2.0,55345.46,4.0,7.0,control
9068866,7.0,95.0,56.5,U,2.0,46623.95,2.0,5.0,control
8071131,9.0,115.0,64.5,F,2.0,29894.84,0.0,3.0,control
4089005,7.0,85.0,61.0,U,2.0,193896.98,6.0,9.0,control
9410507,5.0,71.0,50.0,U,3.0,41362.11,2.0,5.0,control
6885624,15.0,182.0,70.5,M,3.0,166029.21000000002,4.0,7.0,control
2621982,8.0,101.0,40.5,U,2.0,50779.36,4.0,7.0,control
4743648,6.0,81.0,29.0,U,2.0,33080.5,1.0,4.0,control
4267612,28.0,345.0,28.0,F,2.0,32358.76,3.0,6.0,control
9815599,5.0,64.0,51.5,U,2.0,213472.78,6.0,9.0,control
7467039,6.0,73.0,63.0,U,2.0,57190.09,0.0,3.0,control
9359463,14.0,177.0,49.0,M,2.0,29529.85,1.0,4.0,control
9547634,15.0,191.0,37.0,F,2.0,76213.56,0.0,3.0,control
1446469,19.0,238.0,25.5,M,3.0,66412.48999999999,6.0,9.0,control
4952273,18.0,216.0,34.0,F,2.0,41129.12,4.0,7.0,control
7154717,16.0,198.0,43.0,M,3.0,639231.29,6.0,9.0,control
8062119,15.0,181.0,44.5,M,2.0,132776.43,1.0,4.0,control
4799453,21.0,253.0,63.0,M,2.0,87891.91,6.0,9.0,control
3647252,23.0,280.0,61.0,M,3.0,2014415.91,0.0,3.0,control
1433566,7.0,95.0,55.0,U,2.0,156901.27000000002,2.0,5.0,control
2341792,16.0,197.0,74.0,M,2.0,53054.89,2.0,5.0,control
3597484,8.0,103.0,46.0,U,2.0,62269.47,3.0,6.0,control
6093544,7.0,90.0,25.0,U,2.0,27706.99,0.0,3.0,control
5120012,14.0,178.0,37.5,M,3.0,260405.54,6.0,9.0,control
3652385,28.0,347.0,79.0,M,3.0,264162.82,6.0,9.0,control
6909039,4.0,58.0,33.5,U,2.0,51527.45,0.0,3.0,control
2023072,15.0,187.0,55.0,M,2.0,32097.86,2.0,6.0,control
1678234,7.0,84.0,52.0,U,3.0,291797.7,4.0,7.0,control
8257803,26.0,321.0,67.0,M,2.0,215062.87,3.0,6.0,control
5031199,5.0,60.0,55.0,U,3.0,75760.51,4.0,7.0,control
3790249,6.0,73.0,26.0,U,2.0,48670.34,3.0,6.0,control
6358660,11.0,137.0,51.0,M,2.0,27521.3,6.0,9.0,control
7253866,29.0,355.0,68.5,M,2.0,250799.33,1.0,4.0,control
2550200,4.0,59.0,36.0,U,2.0,59840.59,2.0,5.0,control
297472,5.0,70.0,61.0,U,2.0,34598.48,1.0,4.0,control
9750016,5.0,67.0,28.5,F,2.0,26083.83,0.0,3.0,control
4060334,6.0,73.0,25.5,U,3.0,66534.88,3.0,6.0,control
6427526,16.0,203.0,80.5,M,2.0,55464.17999999999,3.0,6.0,control
2122912,12.0,145.0,47.0,F,2.0,27522.26,1.0,4.0,control
2923342,5.0,69.0,68.0,F,2.0,190637.3,0.0,3.0,control
2971820,22.0,264.0,52.0,M,3.0,107474.26,4.0,7.0,control
4431185,22.0,273.0,57.0,U,2.0,445375.51,4.0,7.0,control
3468813,20.0,240.0,71.5,M,3.0,187583.54,3.0,6.0,control
6953767,19.0,235.0,57.0,U,3.0,117905.18,1.0,4.0,control
8213521,18.0,227.0,46.0,F,2.0,140899.28,4.0,7.0,control
8007865,15.0,185.0,75.0,M,2.0,189216.48,5.0,8.0,control
4204839,5.0,69.0,25.5,U,2.0,53699.05,5.0,8.0,control
8103106,6.0,81.0,25.0,U,2.0,60968.28,6.0,9.0,control
5711578,13.0,157.0,36.5,M,2.0,30330.24,0.0,3.0,control
5308409,9.0,110.0,49.5,F,2.0,40015.63,6.0,9.0,control
4885697,29.0,352.0,52.0,F,2.0,96886.78,2.0,5.0,control
3154747,4.0,48.0,54.5,U,2.0,28756.45,0.0,3.0,control
2785387,7.0,85.0,48.0,M,2.0,321776.2,6.0,9.0,control
8479157,9.0,118.0,63.5,M,3.0,24800.83,6.0,9.0,control
9485851,13.0,167.0,40.0,M,2.0,52000.51,4.0,7.0,control
2506177,15.0,189.0,37.0,F,2.0,91379.2,1.0,4.0,control
8699610,7.0,92.0,32.0,U,2.0,53779.94,6.0,9.0,control
9587960,9.0,115.0,66.0,F,2.0,192057.94,5.0,9.0,control
4023749,6.0,78.0,67.0,M,2.0,177683.26,6.0,9.0,control
1278647,5.0,71.0,26.5,U,3.0,114020.3,6.0,9.0,control
5644420,10.0,126.0,25.0,M,2.0,70888.56,1.0,4.0,control
55448,9.0,110.0,58.5,F,2.0,41450.38,3.0,6.0,control
6841726,10.0,131.0,37.0,F,2.0,45237.83,0.0,3.0,control
2566517,25.0,303.0,75.0,M,2.0,47815.23,6.0,9.0,control
8650703,21.0,260.0,46.0,F,2.0,157729.66999999998,1.0,4.0,control
1360394,19.0,238.0,82.0,F,2.0,43806.41,5.0,8.0,control
2061626,13.0,159.0,56.5,M,2.0,118233.74,4.0,7.0,control
2837561,4.0,58.0,33.5,U,2.0,37582.3,2.0,5.0,control
719113,5.0,71.0,60.5,F,2.0,26948.71,0.0,3.0,control
293284,6.0,83.0,44.0,U,3.0,54494.37,6.0,9.0,control
3823935,6.0,75.0,62.0,M,3.0,253090.22,6.0,9.0,control
64871,15.0,182.0,47.0,M,2.0,59767.83,2.0,5.0,control
7068283,4.0,59.0,51.5,M,4.0,94098.37,6.0,9.0,control
5107674,7.0,91.0,46.5,U,2.0,155454.87,6.0,9.0,control
7897592,14.0,171.0,55.5,M,2.0,54303.03,4.0,7.0,control
8180878,9.0,115.0,24.0,F,2.0,57571.95,2.0,5.0,control
108335,4.0,58.0,25.0,U,2.0,29973.03,6.0,9.0,control
8371066,7.0,95.0,26.0,M,4.0,134680.05,6.0,9.0,control
4094092,10.0,124.0,40.5,F,2.0,91387.21,2.0,5.0,control
5299317,4.0,49.0,38.5,U,3.0,312395.41,2.0,5.0,control
7140331,11.0,143.0,35.5,F,2.0,29309.98,2.0,5.0,control
1157434,24.0,290.0,61.0,F,2.0,32099.14,6.0,9.0,control
5333922,23.0,287.0,48.5,M,3.0,880558.67,5.0,8.0,control
8404765,21.0,253.0,29.5,M,3.0,79533.68,2.0,5.0,control
2297521,20.0,251.0,60.5,M,2.0,105265.84,0.0,3.0,control
6454869,19.0,231.0,53.0,F,3.0,216386.62,1.0,4.0,control
5463895,17.0,209.0,48.0,F,2.0,163319.09999999998,3.0,6.0,control
2688470,4.0,58.0,22.5,U,2.0,39351.91,3.0,6.0,control
4578710,13.0,162.0,63.5,F,2.0,45883.03999999999,1.0,4.0,control
4701250,15.0,189.0,61.0,M,2.0,120255.34,6.0,9.0,control
6352249,5.0,71.0,63.0,U,2.0,91887.37,3.0,6.0,control
5621250,26.0,321.0,69.0,F,2.0,97562.19,0.0,3.0,control
2857106,9.0,116.0,63.5,M,3.0,55346.34,6.0,9.0,control
6061814,16.0,192.0,46.0,F,2.0,31293.3,0.0,3.0,control
9188669,4.0,58.0,55.0,U,2.0,31484.64,4.0,7.0,control
8627399,20.0,241.0,58.5,U,2.0,256239.03,1.0,4.0,control
8031718,28.0,341.0,64.5,M,3.0,156040.27000000002,3.0,6.0,control
1939550,13.0,156.0,50.5,M,2.0,45599.37,1.0,4.0,control
7992942,15.0,185.0,55.0,M,2.0,141331.59999999998,6.0,9.0,control
7331194,13.0,163.0,77.5,F,2.0,36861.96,1.0,4.0,control
6375858,5.0,61.0,36.0,U,4.0,82309.45999999999,4.0,8.0,control
1314809,6.0,82.0,44.5,U,2.0,75278.48,1.0,4.0,control
2153015,9.0,117.0,38.0,F,2.0,62099.32,6.0,9.0,control
5297874,9.0,114.0,30.0,M,2.0,42964.47,0.0,3.0,control
1669101,3.0,46.0,74.5,U,2.0,34772.54,2.0,6.0,control
3070675,6.0,73.0,50.0,U,3.0,95521.2,5.0,8.0,control
7582150,14.0,179.0,32.0,M,3.0,61924.57,4.0,7.0,control
5283991,10.0,130.0,52.0,F,3.0,81276.25,3.0,6.0,control
5395585,10.0,122.0,30.5,M,3.0,27555.87,3.0,6.0,control
2321427,23.0,280.0,63.0,F,2.0,82092.04000000001,4.0,7.0,control
7777699,21.0,258.0,38.0,M,3.0,64476.1,1.0,4.0,control
8823513,21.0,253.0,48.0,F,2.0,68039.73,4.0,7.0,control
4746162,20.0,251.0,68.0,M,2.0,192811.29,3.0,6.0,control
3037751,16.0,196.0,19.0,F,2.0,47194.02,3.0,6.0,control
7283745,13.0,160.0,66.5,F,3.0,194524.0,5.0,9.0,control
9908836,15.0,182.0,38.0,F,2.0,79345.31,6.0,9.0,control
3532521,4.0,59.0,18.5,U,2.0,44888.28999999999,0.0,3.0,control
7016459,7.0,90.0,66.5,U,2.0,250759.92,3.0,6.0,control
491779,6.0,73.0,54.0,U,3.0,162485.83000000002,4.0,7.0,control
9830820,13.0,165.0,72.5,F,2.0,125110.74,6.0,9.0,control
4815206,13.0,165.0,57.5,M,2.0,147702.47999999998,1.0,4.0,control
5777101,6.0,79.0,73.0,U,2.0,329723.45,0.0,5.0,control
9813394,15.0,188.0,52.5,F,2.0,116530.09,1.0,4.0,control
6240210,14.0,175.0,44.0,M,2.0,320368.94,2.0,5.0,control
1494066,22.0,266.0,68.0,F,2.0,157944.03999999998,2.0,5.0,control
761720,6.0,82.0,35.0,U,2.0,68112.34,6.0,9.0,control
1756570,6.0,73.0,22.5,U,2.0,28063.52,3.0,6.0,control
2895726,10.0,121.0,33.5,F,2.0,149338.68,1.0,4.0,control
5191995,28.0,336.0,67.5,F,3.0,285217.68,5.0,8.0,control
3143682,17.0,205.0,64.5,M,2.0,80550.29999999999,1.0,4.0,control
446547,14.0,178.0,60.5,M,2.0,195119.96,1.0,4.0,control
2395301,5.0,71.0,61.5,U,2.0,65982.41,1.0,4.0,control
9219098,14.0,170.0,75.0,M,2.0,290540.99,4.0,7.0,control
6571183,11.0,137.0,56.0,M,2.0,248725.62,6.0,9.0,control
8207265,48.0,576.0,77.0,F,2.0,114365.15,1.0,4.0,control
9500922,7.0,91.0,52.5,U,2.0,32782.5,4.0,7.0,control
4308718,14.0,168.0,60.5,M,3.0,173606.53999999998,4.0,7.0,control
6147316,15.0,181.0,56.0,M,2.0,314794.07,3.0,7.0,control
4998418,15.0,189.0,55.0,F,2.0,149404.69,0.0,3.0,control
1387501,7.0,88.0,48.5,U,2.0,47609.53999999999,5.0,8.0,control
655871,11.0,143.0,67.0,F,2.0,24644.39,3.0,6.0,control
4911800,9.0,108.0,42.0,F,2.0,25663.79,2.0,5.0,control
2760021,24.0,298.0,52.0,F,2.0,26882.91,4.0,7.0,control
3634758,24.0,293.0,53.0,M,4.0,469366.35,6.0,9.0,control
627525,20.0,243.0,51.0,F,2.0,335694.77,1.0,4.0,control
3222523,16.0,198.0,74.0,U,2.0,229753.09000000003,6.0,9.0,control
9609929,5.0,70.0,39.5,U,2.0,31968.26,1.0,4.0,control
3836344,6.0,80.0,34.5,U,2.0,31832.87,6.0,9.0,control
5937217,29.0,350.0,60.0,F,2.0,34035.22,0.0,3.0,control
1493662,6.0,79.0,28.0,U,3.0,67119.26,6.0,9.0,control
2380192,28.0,340.0,52.0,M,3.0,828492.81,1.0,4.0,control
5681335,16.0,195.0,18.5,F,2.0,26318.12,1.0,4.0,control
1257351,5.0,70.0,32.5,U,2.0,98648.18,6.0,9.0,control
8212764,9.0,110.0,69.0,F,2.0,67931.72,6.0,9.0,control
7812434,15.0,180.0,49.5,M,2.0,40220.11,1.0,4.0,control
3128149,12.0,146.0,51.0,F,3.0,110412.63,6.0,9.0,control
4730148,8.0,103.0,29.0,M,2.0,77864.44,4.0,7.0,control
8720975,13.0,158.0,63.5,M,2.0,849957.89,6.0,9.0,control
7788831,5.0,65.0,22.5,U,2.0,48806.16,3.0,6.0,control
2628355,5.0,61.0,21.0,U,2.0,31100.2,1.0,4.0,control
5512095,7.0,88.0,30.5,U,2.0,30870.68,4.0,7.0,control
1432192,5.0,65.0,41.5,U,2.0,31621.52,5.0,8.0,control
6815832,11.0,142.0,67.5,M,2.0,60514.56,2.0,5.0,control
9157635,27.0,324.0,60.0,F,3.0,115610.72,5.0,8.0,control
1109597,11.0,141.0,70.5,M,2.0,98492.59,2.0,5.0,control
3813598,21.0,253.0,53.5,M,3.0,171684.96999999997,6.0,9.0,control
8413740,23.0,279.0,67.0,F,2.0,27378.06,5.0,8.0,control
535999,22.0,273.0,56.5,F,2.0,127493.82,1.0,4.0,control
6930466,19.0,230.0,60.0,F,3.0,45693.21,6.0,9.0,control
4245543,9.0,108.0,64.5,F,2.0,52818.09,6.0,9.0,control
4719350,16.0,193.0,53.5,M,3.0,104434.68,5.0,8.0,control
3827180,26.0,323.0,56.0,M,3.0,2631231.57,4.0,7.0,control
2763758,11.0,142.0,59.5,F,2.0,29182.97,0.0,3.0,control
9677140,7.0,95.0,33.0,U,2.0,82583.98999999999,6.0,9.0,control
1983405,9.0,119.0,60.5,F,2.0,62774.51,1.0,4.0,control
8968789,15.0,180.0,45.5,U,2.0,151035.38,1.0,4.0,control
6934164,13.0,164.0,30.0,F,2.0,71725.22,2.0,5.0,control
7670792,4.0,55.0,28.5,U,3.0,50061.7,3.0,6.0,control
1236099,7.0,94.0,42.5,U,2.0,65227.04,0.0,3.0,control
2846274,10.0,121.0,28.0,F,2.0,68943.85,4.0,7.0,control
8496594,12.0,145.0,69.5,M,2.0,367516.61,1.0,4.0,control
59860,8.0,106.0,52.0,F,2.0,99777.08,3.0,6.0,control
600711,13.0,157.0,61.0,F,2.0,115979.91,4.0,7.0,control
672908,5.0,71.0,26.0,U,2.0,49400.94,1.0,4.0,control
1990675,9.0,110.0,57.5,F,2.0,30763.12,0.0,3.0,control
8908476,5.0,61.0,32.5,M,2.0,24891.38,2.0,5.0,control
1051166,7.0,85.0,36.5,U,2.0,35799.32,1.0,4.0,control
5716726,19.0,232.0,41.5,F,2.0,107930.1,6.0,9.0,control
4966474,19.0,229.0,85.0,M,4.0,515053.79,6.0,9.0,control
7021345,18.0,226.0,57.0,F,2.0,65245.97,0.0,3.0,control
4717410,17.0,210.0,68.0,M,2.0,91475.84,6.0,9.0,control
347328,16.0,201.0,50.5,U,2.0,34682.89,1.0,4.0,control
4825433,14.0,179.0,33.5,F,2.0,106251.3,2.0,5.0,control
2235488,7.0,87.0,30.0,U,2.0,46774.26,0.0,3.0,control
7479732,14.0,179.0,67.0,F,2.0,80856.58,6.0,9.0,control
2243728,8.0,96.0,28.0,U,2.0,89661.45999999999,1.0,4.0,control
2933864,16.0,192.0,51.0,M,2.0,118360.38,0.0,3.0,control
545824,4.0,59.0,18.5,U,3.0,51606.4,2.0,5.0,control
2305813,13.0,159.0,63.5,U,2.0,77522.61,4.0,7.0,control
1712416,27.0,330.0,51.5,M,3.0,492282.74,6.0,9.0,control
2907270,12.0,149.0,39.0,F,2.0,64206.97,0.0,3.0,control
3025280,26.0,313.0,44.5,M,2.0,108110.69,0.0,3.0,control
4986682,6.0,82.0,39.0,U,2.0,33379.25,1.0,4.0,control
5199600,21.0,261.0,50.0,M,2.0,594473.5900000001,5.0,8.0,control
8500004,18.0,223.0,54.5,M,3.0,193655.0,5.0,8.0,control
777859,5.0,70.0,26.5,U,2.0,46243.91,5.0,8.0,control
9253375,14.0,178.0,44.5,M,2.0,88704.07,1.0,4.0,control
1029090,13.0,161.0,48.5,F,2.0,36568.94,6.0,9.0,control
5483892,11.0,132.0,60.5,M,2.0,23825.02,0.0,3.0,control
3509370,21.0,253.0,57.0,M,2.0,38756.6,5.0,8.0,control
8868557,14.0,173.0,66.5,M,2.0,35305.2,5.0,8.0,control
9340301,6.0,74.0,61.5,U,2.0,166376.45,3.0,6.0,control
7515052,4.0,58.0,44.5,U,2.0,437426.12,0.0,3.0,control
2297738,8.0,107.0,28.5,M,2.0,56043.66,6.0,9.0,control
7107125,14.0,176.0,30.0,M,2.0,616896.66,6.0,9.0,control
1960844,10.0,123.0,55.0,F,2.0,65893.04000000001,1.0,4.0,control
3252729,4.0,59.0,68.5,M,2.0,142980.31,1.0,4.0,control
5156595,10.0,123.0,61.5,F,2.0,98263.33,6.0,9.0,control
2343009,15.0,181.0,52.0,M,2.0,92849.25,0.0,3.0,control
7013769,10.0,122.0,35.5,U,2.0,30364.4,1.0,4.0,control
6960009,14.0,179.0,65.5,M,2.0,162234.59000000003,3.0,6.0,control
1591332,5.0,70.0,65.0,M,2.0,102503.44,1.0,6.0,control
6683515,11.0,140.0,41.5,F,2.0,41900.17999999999,1.0,4.0,control
5056314,8.0,98.0,35.0,F,2.0,24698.77,4.0,7.0,control
9415635,23.0,276.0,43.0,M,3.0,680325.7100000001,4.0,7.0,control
2918922,21.0,262.0,60.5,M,2.0,33523.52,3.0,6.0,control
997518,18.0,222.0,55.0,U,2.0,110210.8,2.0,5.0,control
8156691,6.0,72.0,28.0,U,3.0,114673.91,6.0,9.0,control
4740618,8.0,106.0,68.5,M,4.0,768476.6900000001,6.0,9.0,control
3247468,9.0,116.0,31.0,F,2.0,30068.64,0.0,3.0,control
3329846,7.0,94.0,62.0,U,3.0,918901.11,0.0,3.0,control
2434294,6.0,72.0,26.0,U,2.0,52158.78999999999,1.0,4.0,control
3060305,14.0,177.0,58.5,M,2.0,273703.29,0.0,3.0,control
9056874,6.0,73.0,62.5,M,2.0,207001.6,6.0,9.0,control
5820267,9.0,109.0,47.5,F,2.0,53608.5,6.0,9.0,control
6979219,35.0,430.0,70.0,M,3.0,105169.87,6.0,9.0,control
5556586,15.0,191.0,35.0,F,2.0,35704.54,0.0,3.0,control
9868692,12.0,154.0,30.5,F,3.0,345265.69,4.0,7.0,control
8276370,22.0,271.0,38.0,M,3.0,35657.259999999995,6.0,9.0,control
9728732,21.0,252.0,51.5,M,4.0,1237420.6,6.0,9.0,control
8366482,20.0,241.0,44.0,M,2.0,551983.6000000001,2.0,5.0,control
8865940,17.0,215.0,53.0,M,2.0,30284.94,1.0,5.0,control
2619480,11.0,141.0,58.0,M,2.0,165842.02999999997,1.0,4.0,control
1337604,27.0,330.0,68.5,M,3.0,284014.76,5.0,8.0,control
9985559,7.0,84.0,44.0,U,2.0,77608.48,0.0,3.0,control
1919420,6.0,72.0,33.5,U,2.0,49719.44,2.0,5.0,control
8755578,35.0,420.0,63.5,F,2.0,33657.63,3.0,6.0,control
7477039,6.0,75.0,47.5,M,2.0,107751.68,2.0,5.0,control
1503317,14.0,171.0,45.0,F,2.0,40883.99,2.0,5.0,control
6690242,6.0,72.0,32.0,U,3.0,100567.0,6.0,9.0,control
429189,13.0,159.0,57.5,M,2.0,83343.97,2.0,5.0,control
9606793,16.0,202.0,45.0,M,4.0,45074.66,0.0,3.0,control
8852099,9.0,111.0,31.5,F,2.0,72945.11,1.0,4.0,control
6977190,16.0,198.0,48.5,F,2.0,30448.29,0.0,3.0,control
5269385,13.0,157.0,31.5,F,2.0,40936.95,2.0,5.0,control
6985473,15.0,189.0,49.0,M,3.0,305565.4,3.0,6.0,control
6084682,10.0,130.0,38.5,M,2.0,115807.39,0.0,3.0,control
3069127,4.0,58.0,63.5,U,2.0,31699.97,1.0,4.0,control
8398698,6.0,75.0,55.5,U,2.0,68112.29000000001,4.0,7.0,control
5349768,14.0,175.0,53.0,M,2.0,62790.21,5.0,8.0,control
6938297,23.0,280.0,63.0,F,3.0,382683.0,4.0,7.0,control
8402909,5.0,60.0,63.5,U,2.0,410440.46,3.0,6.0,control
5020216,13.0,156.0,41.0,F,4.0,59283.11,4.0,7.0,control
1463659,22.0,265.0,70.0,F,2.0,71589.53,2.0,5.0,control
3021965,22.0,275.0,65.5,F,2.0,178467.56,2.0,5.0,control
4670573,21.0,252.0,40.0,F,3.0,108611.64,0.0,3.0,control
3063658,19.0,232.0,70.0,M,3.0,418883.8,6.0,9.0,control
8781195,8.0,107.0,44.0,F,2.0,31950.96,6.0,9.0,control
6886569,6.0,77.0,57.0,U,2.0,32882.14,3.0,7.0,control
8006175,4.0,59.0,62.5,U,2.0,96416.38,0.0,3.0,control
2876027,21.0,253.0,49.0,F,4.0,186813.27,1.0,4.0,control
2957115,14.0,172.0,60.5,F,2.0,33103.0,2.0,5.0,control
1643648,5.0,69.0,48.5,U,4.0,121494.34,2.0,5.0,control
3268387,12.0,155.0,57.5,M,2.0,127199.39,2.0,5.0,control
2858890,11.0,132.0,23.0,M,2.0,32840.2,0.0,3.0,control
2725837,16.0,193.0,50.0,M,2.0,485463.95,6.0,9.0,control
6425496,15.0,187.0,63.0,M,2.0,86333.54000000001,0.0,3.0,control
2713154,7.0,92.0,55.0,M,2.0,544728.83,4.0,7.0,control
4355873,23.0,285.0,26.0,F,2.0,55169.2,2.0,5.0,control
1876212,21.0,260.0,45.0,M,3.0,343998.9,6.0,9.0,control
638651,20.0,251.0,59.0,M,3.0,451875.19,4.0,7.0,control
2111468,18.0,221.0,56.5,M,3.0,42225.32,5.0,8.0,control
8673328,17.0,215.0,66.0,F,2.0,147440.02000000002,4.0,7.0,control
7485730,12.0,147.0,66.0,M,2.0,47446.92999999999,2.0,5.0,control
7999974,12.0,153.0,50.5,U,2.0,46395.27,4.0,7.0,control
9545231,5.0,64.0,57.5,U,2.0,38808.4,1.0,4.0,control
6579408,6.0,76.0,29.5,U,2.0,38825.96,0.0,3.0,control
4300142,2.0,35.0,48.0,F,2.0,425519.13,4.0,7.0,control
2732841,9.0,114.0,28.5,M,3.0,81075.28,5.0,8.0,control
2442931,4.0,55.0,26.5,M,2.0,29072.56,6.0,9.0,control
5951379,7.0,89.0,27.0,U,2.0,34807.48,6.0,9.0,control
5036234,14.0,177.0,40.5,F,2.0,106146.0,4.0,7.0,control
2606116,15.0,189.0,58.0,M,2.0,62001.79,6.0,9.0,control
7340414,15.0,183.0,67.0,F,2.0,268170.91,5.0,8.0,control
1842336,6.0,80.0,26.0,M,2.0,113239.45,6.0,9.0,control
1940213,13.0,163.0,44.5,F,2.0,40233.44,0.0,3.0,control
2775837,4.0,59.0,23.5,U,3.0,27070.78,0.0,3.0,control
9058648,5.0,70.0,47.0,M,2.0,45044.07,4.0,7.0,control
2304358,6.0,79.0,65.5,M,2.0,545723.29,3.0,7.0,control
432402,5.0,70.0,39.0,U,2.0,28495.71,0.0,3.0,control
8307073,9.0,113.0,36.0,U,2.0,47812.67,6.0,9.0,control
7491468,13.0,166.0,37.5,M,2.0,43971.57,1.0,4.0,control
9015448,4.0,57.0,26.0,U,2.0,33385.79,1.0,4.0,control
29595,5.0,68.0,37.0,U,2.0,46514.58,3.0,6.0,control
2731088,6.0,82.0,57.5,U,2.0,62953.7,2.0,5.0,control
7448926,7.0,91.0,30.5,U,2.0,30367.17,1.0,4.0,control
1914434,6.0,78.0,71.5,U,2.0,82581.67,0.0,3.0,control
5961844,25.0,300.0,31.5,M,2.0,32477.18,0.0,3.0,control
406992,23.0,286.0,47.5,M,2.0,60408.25,1.0,4.0,control
6915261,11.0,144.0,46.0,F,2.0,136775.03999999998,6.0,9.0,control
9703250,9.0,118.0,32.0,M,2.0,27980.24,1.0,4.0,control
5382590,7.0,94.0,48.5,U,3.0,152795.22999999998,1.0,4.0,control
6953596,5.0,70.0,25.5,U,2.0,40654.98,1.0,4.0,control
7698544,4.0,57.0,31.0,U,2.0,30679.34,0.0,3.0,control
6548727,6.0,81.0,30.0,U,2.0,64088.58,6.0,9.0,control
5956882,13.0,167.0,36.0,M,3.0,242488.79,4.0,7.0,control
5771032,6.0,79.0,62.0,U,2.0,52306.85,1.0,4.0,control
7781517,7.0,95.0,66.5,U,2.0,152877.28,4.0,7.0,control
4698803,11.0,143.0,31.5,M,2.0,51770.52,0.0,3.0,control
394456,14.0,174.0,77.0,M,2.0,36029.96,2.0,5.0,control
2156083,8.0,106.0,33.0,M,2.0,63232.29,3.0,6.0,control
9466957,10.0,131.0,30.0,M,2.0,53102.71,0.0,3.0,control
8521495,27.0,330.0,58.0,F,5.0,590778.4400000001,6.0,9.0,control
5132280,11.0,133.0,24.0,F,3.0,41658.84,5.0,8.0,control
292370,27.0,335.0,49.0,M,3.0,352807.96,6.0,9.0,control
1871802,16.0,192.0,65.5,F,2.0,73596.62,3.0,6.0,control
6800922,11.0,140.0,57.0,F,3.0,73417.23,6.0,9.0,control
1135521,12.0,154.0,52.0,M,2.0,76533.26999999999,5.0,8.0,control
8094276,6.0,82.0,43.5,U,2.0,32840.6,1.0,4.0,control
3901105,14.0,179.0,34.5,F,2.0,46623.95,0.0,3.0,control
4563768,14.0,170.0,79.0,U,2.0,128924.24,6.0,9.0,control
1612946,4.0,57.0,30.0,U,2.0,71496.09,6.0,9.0,control
3775738,8.0,96.0,59.0,U,2.0,44380.92,0.0,3.0,control
2318024,9.0,108.0,61.0,M,2.0,238801.56,6.0,9.0,control
6882236,21.0,257.0,56.5,F,3.0,136818.72,1.0,6.0,control
9134161,19.0,231.0,67.0,F,2.0,276621.64,0.0,3.0,control
7142697,16.0,203.0,72.5,M,2.0,2150461.07,6.0,9.0,control
3542428,9.0,114.0,44.0,U,2.0,35357.88,1.0,4.0,control
8859689,10.0,127.0,39.0,M,2.0,104281.75,3.0,6.0,control
1612012,13.0,166.0,58.0,F,2.0,32120.31,0.0,3.0,control
9895603,10.0,125.0,31.0,F,2.0,30646.61,6.0,9.0,control
5290689,4.0,56.0,28.0,U,3.0,51213.1,5.0,8.0,control
4259193,12.0,155.0,31.0,F,2.0,26795.36,1.0,4.0,control
9852814,10.0,126.0,71.0,M,2.0,53955.97,3.0,6.0,control
1855518,29.0,355.0,64.0,F,2.0,31673.55,2.0,5.0,control
6251557,13.0,167.0,45.5,F,2.0,61724.23,4.0,7.0,control
9237252,3.0,43.0,53.5,F,2.0,78212.2,4.0,7.0,control
2097722,11.0,134.0,33.5,F,2.0,43516.37,2.0,5.0,control
8135457,11.0,142.0,38.5,U,2.0,35501.7,1.0,4.0,control
2206697,5.0,65.0,27.5,U,3.0,93422.11,5.0,8.0,control
7209107,14.0,179.0,63.0,M,2.0,58485.13,1.0,4.0,control
7158923,13.0,161.0,36.5,M,2.0,29803.38,6.0,9.0,control
3003906,17.0,214.0,49.0,F,2.0,139584.39,1.0,4.0,control
3142533,23.0,287.0,49.0,M,2.0,29195.88,0.0,3.0,control
292954,21.0,253.0,56.5,M,3.0,336824.38,5.0,8.0,control
7397258,8.0,107.0,48.0,M,3.0,112099.7,6.0,9.0,control
7506303,12.0,144.0,32.0,F,2.0,55748.39,6.0,9.0,control
3279914,5.0,66.0,29.5,U,2.0,36730.91,6.0,9.0,control
4688123,8.0,97.0,31.0,U,4.0,180891.14,6.0,9.0,control
7839898,9.0,109.0,39.0,M,2.0,48266.42999999999,0.0,3.0,control
2206536,6.0,75.0,47.0,U,2.0,39638.66,2.0,5.0,control
